rxcui,tty,name
636108,SBDF,castor oil / Peruvian balsam / trypsin Topical Gel [Optase]
1151757,SCDG,castor oil Oral Liquid Product
1151758,SCDG,castor oil Oral Product
1159742,SCDG,isopropyl alcohol Medicated Pad or Tape
1159744,SCDG,isopropyl alcohol Topical Product
1151756,SCDG,castor oil / Peruvian balsam Topical Product
1151755,SCDG,castor oil / Peruvian balsam / trypsin Topical Product
1182313,SBDG,Optase Topical Product
1187770,SBDG,Venelex Topical Product
309034,SCD,castor oil 600 MG/ML Oral Suspension
204691,SCD,castor oil 1000 MG/ML Oral Solution
797544,SCD,isopropyl alcohol 0.7 ML/ML Medicated Pad
1193047,SCD,isopropyl alcohol 0.715 ML/ML Medicated Pad
2287160,SCD,isopropyl alcohol 0.75 ML/ML Medicated Pad
992578,SCD,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG Topical Ointment
260239,SCD,castor oil 793 MG/ML / Peruvian balsam 88.4 MG/ML Topical Spray
636106,SCD,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG / trypsin 0.00012 MG/MG Topical Gel
581753,SCD,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG / trypsin 0.09 UNT/MG Topical Ointment
992582,SBD,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG Topical Ointment [Venelex]
636109,SBD,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG / trypsin 0.00012 MG/MG Topical Gel [Optase]
373009,SCDF,naproxen Delayed Release Oral Tablet
373006,SCDF,naproxen Extended Release Oral Tablet
373002,SCDF,naproxen Oral Capsule
373004,SCDF,naproxen Oral Suspension
373005,SCDF,naproxen Oral Tablet
373003,SCDF,naproxen Rectal Suppository
1550955,SCDF,diphenhydramine / naproxen Oral Tablet
977953,SCDF,esomeprazole / naproxen Delayed Release Oral Tablet
374618,SCDF,naproxen / pseudoephedrine Extended Release Oral Tablet
794763,SCDF,naproxen / sumatriptan Oral Tablet
608792,SBDF,naproxen Delayed Release Oral Tablet [Naprosyn]
369974,SBDF,naproxen Extended Release Oral Tablet [Naprelan]
1112232,SBDF,naproxen Oral Capsule [Aleve]
93416,SBDF,naproxen Oral Suspension [Naprosyn]
368447,SBDF,naproxen Oral Tablet [Aleve]
91796,SBDF,naproxen Oral Tablet [Anaprox]
93417,SBDF,naproxen Oral Tablet [Naprosyn]
643132,SBDF,naproxen Oral Tablet [Wal-Proxen]
1550960,SBDF,diphenhydramine / naproxen Oral Tablet [Aleve PM]
977957,SBDF,esomeprazole / naproxen Delayed Release Oral Tablet [Vimovo]
794767,SBDF,naproxen / sumatriptan Oral Tablet [Treximet]
2648502,SCDFP,naproxen sodium Oral Capsule
2648045,SCDFP,naproxen sodium Oral Tablet
2648267,SCDFP,diphenhydramine hydrochloride / naproxen sodium Oral Tablet
2648872,SCDFP,naproxen sodium / pseudoephedrine hydrochloride Extended Release Oral Tablet
2647518,SCDFP,naproxen sodium / sumatriptan Oral Tablet
2654714,SBDFP,naproxen sodium Oral Capsule [Aleve]
2659037,SBDFP,naproxen sodium Oral Tablet [Aleve]
2654566,SBDFP,naproxen sodium Oral Tablet [Anaprox]
2654513,SBDFP,naproxen sodium Oral Tablet [Wal-Proxen]
2657846,SBDFP,diphenhydramine hydrochloride / naproxen sodium Oral Tablet [Aleve PM]
2654512,SBDFP,naproxen sodium / sumatriptan Oral Tablet [Treximet]
1157516,SCDG,naproxen Oral Liquid Product
1157517,SCDG,naproxen Oral Product
1157519,SCDG,naproxen Rectal Product
1157518,SCDG,naproxen Pill
1550953,SCDG,diphenhydramine / naproxen Oral Product
1550954,SCDG,diphenhydramine / naproxen Pill
1164523,SCDG,esomeprazole / naproxen Oral Product
1164524,SCDG,esomeprazole / naproxen Pill
1157003,SCDG,naproxen / pseudoephedrine Oral Product
1157004,SCDG,naproxen / pseudoephedrine Pill
1157005,SCDG,naproxen / sumatriptan Oral Product
1157512,SCDG,naproxen / sumatriptan Pill
1175502,SBDG,Aleve Oral Product
1175503,SBDG,Aleve Pill
1550961,SBDG,Aleve PM Oral Product
1550962,SBDG,Aleve PM Pill
1174929,SBDG,Anaprox Oral Product
1174930,SBDG,Anaprox Pill
1178761,SBDG,Naprelan Oral Product
1178762,SBDG,Naprelan Pill
1179303,SBDG,Naprosyn Oral Liquid Product
1179304,SBDG,Naprosyn Oral Product
1179305,SBDG,Naprosyn Pill
1179685,SBDG,Treximet Oral Product
1179686,SBDG,Treximet Pill
1186604,SBDG,Vimovo Oral Product
1186607,SBDG,Vimovo Pill
1187796,SBDG,Wal-Proxen Oral Product
1187797,SBDG,Wal-Proxen Pill
2659458,SCDGP,naproxen sodium Oral Product
2661667,SCDGP,naproxen sodium Pill
2661440,SCDGP,diphenhydramine hydrochloride / naproxen sodium Oral Product
2662621,SCDGP,diphenhydramine hydrochloride / naproxen sodium Pill
2659977,SCDGP,naproxen sodium / pseudoephedrine hydrochloride Oral Product
2661035,SCDGP,naproxen sodium / pseudoephedrine hydrochloride Pill
2661109,SCDGP,naproxen sodium / sumatriptan Oral Product
2661991,SCDGP,naproxen sodium / sumatriptan Pill
1116320,SCD,24 HR naproxen 375 MG Extended Release Oral Tablet
1116339,SCD,24 HR naproxen 500 MG Extended Release Oral Tablet
1116349,SCD,24 HR naproxen 750 MG Extended Release Oral Tablet
311913,SCD,naproxen 25 MG/ML Oral Suspension
1608797,SCD,naproxen 200 MG Oral Tablet
105918,SCD,naproxen 250 MG Delayed Release Oral Tablet
198013,SCD,naproxen 250 MG Oral Tablet
603103,SCD,naproxen 375 MG Delayed Release Oral Tablet
198012,SCD,naproxen 375 MG Oral Tablet
311915,SCD,naproxen 500 MG Delayed Release Oral Tablet
198014,SCD,naproxen 500 MG Oral Tablet
199490,SCD,naproxen 500 MG Rectal Suppository
1112231,SCD,naproxen sodium 220 MG Oral Capsule
849574,SCD,naproxen sodium 220 MG Oral Tablet
849398,SCD,naproxen sodium 275 MG Oral Tablet
849431,SCD,naproxen sodium 550 MG Oral Tablet
1550957,SCD,diphenhydramine hydrochloride 25 MG / naproxen sodium 220 MG Oral Tablet
994005,SCD,esomeprazole 20 MG / naproxen 375 MG Delayed Release Oral Tablet
994008,SCD,esomeprazole 20 MG / naproxen 500 MG Delayed Release Oral Tablet
1367426,SCD,12 HR naproxen sodium 220 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet
849450,SCD,naproxen sodium 500 MG / sumatriptan 85 MG Oral Tablet
1116331,SBD,24 HR naproxen 375 MG Extended Release Oral Tablet [Naprelan]
1116341,SBD,24 HR naproxen 500 MG Extended Release Oral Tablet [Naprelan]
1116351,SBD,24 HR naproxen 750 MG Extended Release Oral Tablet [Naprelan]
207093,SBD,naproxen 25 MG/ML Oral Suspension [Naprosyn]
608793,SBD,naproxen 375 MG Delayed Release Oral Tablet [Naprosyn]
835560,SBD,naproxen 500 MG Delayed Release Oral Tablet [Naprosyn]
105899,SBD,naproxen 500 MG Oral Tablet [Naprosyn]
1112233,SBD,naproxen sodium 220 MG Oral Capsule [Aleve]
849728,SBD,naproxen sodium 220 MG Oral Tablet [Aleve]
849737,SBD,naproxen sodium 220 MG Oral Tablet [Wal-Proxen]
849438,SBD,naproxen sodium 550 MG Oral Tablet [Anaprox]
1550963,SBD,diphenhydramine hydrochloride 25 MG / naproxen sodium 220 MG Oral Tablet [Aleve PM]
994007,SBD,esomeprazole 20 MG / naproxen 375 MG Delayed Release Oral Tablet [Vimovo]
994010,SBD,esomeprazole 20 MG / naproxen 500 MG Delayed Release Oral Tablet [Vimovo]
849452,SBD,naproxen sodium 500 MG / sumatriptan 85 MG Oral Tablet [Treximet]
372032,SCDF,epoetin alfa Injectable Solution
1721637,SCDF,epoetin alfa Injection
372033,SCDF,epoetin beta Injectable Solution
92613,SBDF,epoetin alfa Injectable Solution [Epogen]
93868,SBDF,epoetin alfa Injectable Solution [Procrit]
2463732,SBDF,epoetin alfa Injectable Solution [Retacrit]
1721643,SBDF,epoetin alfa Injection [Epogen]
1721640,SBDF,epoetin alfa Injection [Procrit]
2047594,SBDF,epoetin alfa Injection [Retacrit]
2645388,SCDFP,epoetin alfa-epbx Injectable Solution
2646640,SCDFP,epoetin alfa-epbx Injection
2658685,SBDFP,epoetin alfa-epbx Injectable Solution [Retacrit]
2657314,SBDFP,epoetin alfa-epbx Injection [Retacrit]
1163895,SCDG,epoetin alfa Injectable Product
1161911,SCDG,epoetin beta Injectable Product
1167637,SBDG,Epogen Injectable Product
1180022,SBDG,Procrit Injectable Product
2047595,SBDG,Retacrit Injectable Product
2660947,SCDGP,epoetin alfa-epbx Injectable Product
239998,SCD,1 ML epoetin alfa 2000 UNT/ML Injection
240377,SCD,1 ML epoetin alfa 3000 UNT/ML Injection
239999,SCD,1 ML epoetin alfa 4000 UNT/ML Injection
1721684,SCD,1 ML epoetin alfa 10000 UNT/ML Injection
242706,SCD,1 ML epoetin alfa 40000 UNT/ML Injection
240000,SCD,epoetin alfa 10000 UNT/ML Injectable Solution
241999,SCD,epoetin alfa 20000 UNT/ML Injectable Solution
2047600,SCD,1 ML epoetin alfa-epbx 2000 UNT/ML Injection
2047606,SCD,1 ML epoetin alfa-epbx 3000 UNT/ML Injection
2047612,SCD,1 ML epoetin alfa-epbx 4000 UNT/ML Injection
2047591,SCD,1 ML epoetin alfa-epbx 10000 UNT/ML Injection
2047621,SCD,1 ML epoetin alfa-epbx 40000 UNT/ML Injection
2463731,SCD,epoetin alfa-epbx 10000 UNT/ML Injectable Solution
2463735,SCD,epoetin alfa-epbx 20000 UNT/ML Injectable Solution
153633,SCD,epoetin beta 10000 UNT/ML Injectable Solution
153630,SCD,epoetin beta 20000 UNT/ML Injectable Solution
205917,SBD,1 ML epoetin alfa 2000 UNT/ML Injection [Epogen]
205918,SBD,1 ML epoetin alfa 2000 UNT/ML Injection [Procrit]
205921,SBD,1 ML epoetin alfa 3000 UNT/ML Injection [Epogen]
205922,SBD,1 ML epoetin alfa 3000 UNT/ML Injection [Procrit]
205923,SBD,1 ML epoetin alfa 4000 UNT/ML Injection [Epogen]
205924,SBD,1 ML epoetin alfa 4000 UNT/ML Injection [Procrit]
1721685,SBD,1 ML epoetin alfa 10000 UNT/ML Injection [Epogen]
1721690,SBD,1 ML epoetin alfa 10000 UNT/ML Injection [Procrit]
213475,SBD,1 ML epoetin alfa 40000 UNT/ML Injection [Procrit]
205912,SBD,epoetin alfa 10000 UNT/ML Injectable Solution [Epogen]
205913,SBD,epoetin alfa 10000 UNT/ML Injectable Solution [Procrit]
212218,SBD,epoetin alfa 20000 UNT/ML Injectable Solution [Epogen]
212219,SBD,epoetin alfa 20000 UNT/ML Injectable Solution [Procrit]
2047602,SBD,1 ML epoetin alfa-epbx 2000 UNT/ML Injection [Retacrit]
2047608,SBD,1 ML epoetin alfa-epbx 3000 UNT/ML Injection [Retacrit]
2047614,SBD,1 ML epoetin alfa-epbx 4000 UNT/ML Injection [Retacrit]
2047596,SBD,1 ML epoetin alfa-epbx 10000 UNT/ML Injection [Retacrit]
2047623,SBD,1 ML epoetin alfa-epbx 40000 UNT/ML Injection [Retacrit]
2463733,SBD,epoetin alfa-epbx 10000 UNT/ML Injectable Solution [Retacrit]
2463737,SBD,epoetin alfa-epbx 20000 UNT/ML Injectable Solution [Retacrit]
378004,SCDF,ethanol Topical Gel
1368962,SCDF,chlophedianol / chlorpheniramine / phenylephrine Oral Tablet
2645337,SCDFP,chlophedianol hydrochloride / chlorpheniramine maleate / phenylephrine hydrochloride Oral Tablet
2655573,SBDFP,chlorcyclizine hydrochloride / phenylephrine hydrochloride Chewable Tablet [Nasopen-CH]
1156841,SCDG,ethanol Topical Product
1245703,SCDG,chlophedianol / chlorpheniramine / phenylephrine Oral Product
1368961,SCDG,chlophedianol / chlorpheniramine / phenylephrine Pill
2659345,SCDGP,chlophedianol hydrochloride / chlorpheniramine maleate / phenylephrine hydrochloride Oral Product
2662113,SCDGP,chlophedianol hydrochloride / chlorpheniramine maleate / phenylephrine hydrochloride Pill
581658,SCD,ethanol 0.6 ML/ML Topical Gel
2289402,SCD,ethanol 0.61 ML/ML Topical Gel
581660,SCD,ethanol 0.62 ML/ML Topical Gel
1860080,SCD,ethanol 0.625 ML/ML Topical Gel
1094724,SCD,ethanol 0.63 ML/ML Topical Gel
2003712,SCD,ethanol 0.635 ML/ML Topical Gel
1052526,SCD,ethanol 0.64 ML/ML Topical Gel
1145610,SCD,ethanol 0.645 ML/ML Topical Gel
2367439,SCD,ethanol 0.648 ML/ML Topical Gel
902574,SCD,ethanol 0.65 ML/ML Topical Gel
2284346,SCD,ethanol 0.656 ML/ML Topical Gel
1039811,SCD,ethanol 0.66 ML/ML Topical Gel
616762,SCD,ethanol 0.665 ML/ML Topical Gel
1039708,SCD,ethanol 0.67 ML/ML Topical Gel
1037039,SCD,ethanol 0.68 ML/ML Topical Gel
2287763,SCD,ethanol 0.69 ML/ML Topical Gel
581662,SCD,ethanol 0.7 ML/ML Topical Gel
2282911,SCD,ethanol 0.71 ML/ML Topical Gel
2277550,SCD,ethanol 0.72 ML/ML Topical Gel
1305100,SCD,ethanol 0.75 ML/ML Topical Gel
1535597,SCD,ethanol 0.76 ML/ML Topical Gel
1788839,SCD,ethanol 0.77 ML/ML Topical Gel
1041498,SCD,ethanol 0.8 ML/ML Topical Gel
1041851,SCD,ethanol 0.85 ML/ML Topical Gel
1424872,SCD,chlophedianol hydrochloride 24 MG / chlorpheniramine maleate 3.5 MG / phenylephrine hydrochloride 10 MG Oral Tablet
311255,SCDF,lactate Topical Cream
377737,SCDF,lactate Topical Lotion
632127,SCDF,lactate Topical Solution
1094062,SCDF,dodecylbenzenesulfonic acid / lactate Topical Solution
377895,SCDF,glycolate / lactate Topical Cream
1423472,SCDF,heptanoic acid / lactate Topical Solution
991276,SCDF,hydrogen peroxide / lactate Topical Solution
1546201,SCDF,hydrogen peroxide / lactate Topical Spray
1371987,SCDF,iodine / lactate Topical Solution
632162,SCDF,lactate / pramoxine Topical Cream
378025,SCDF,lactate / salicylic acid Topical Gel
379425,SCDF,lactate / salicylic acid Topical Ointment
373813,SCDF,lactate / salicylic acid Topical Solution
379327,SCDF,lactate / urea Topical Cream
876073,SCDF,lactate / urea Topical Lotion
993252,SCDF,benzenesulfonic acid / hydrogen peroxide / lactate Topical Solution
2385346,SCDF,citric acid / lactate / potassium bitartrate Vaginal Gel
1252019,SCDF,dodecylbenzenesulfonic acid / hydrogen peroxide / lactate Topical Solution
375453,SCDF,lactate / resorcinol / salicylic acid Topical Solution
876077,SCDF,calcium chloride / lactate / potassium chloride / sodium chloride Injectable Solution
876075,SCDF,calcium chloride / lactate / potassium chloride / sodium chloride Irrigation Solution
875807,SCDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution
876076,SCDF,calcium chloride / glucose / lactate / potassium chloride / sodium chloride Injectable Solution
1100740,SCDF,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride Injectable Solution
875826,SCDF,glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium chloride Injectable Solution
875816,SCDF,"glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium phosphate, monobasic Injectable Solution"
1428024,SBDF,lactate Topical Cream [Geri-Hydrolac]
904428,SBDF,lactate Topical Cream [Lactinol]
402717,SBDF,lactate Topical Lotion [Amlactin]
864009,SBDF,lactate Topical Lotion [Geri-Hydrolac]
402716,SBDF,lactate Topical Lotion [Lac-Hydrin]
365754,SBDF,lactate Topical Lotion [Lacticare]
1536547,SBDF,lactate Topical Solution [4XLA Activator]
1293601,SBDF,lactate Topical Solution [Dermaplex]
1293121,SBDF,lactate Topical Solution [Encore]
1094067,SBDF,dodecylbenzenesulfonic acid / lactate Topical Solution [Valiant Barrier]
1423477,SBDF,heptanoic acid / lactate Topical Solution [Valiant Shield]
991325,SBDF,hydrogen peroxide / lactate Topical Solution [Pur-Oxy]
1546203,SBDF,hydrogen peroxide / lactate Topical Spray [Astri-UC]
632465,SBDF,lactate / pramoxine Topical Cream [AmLactin AP]
807015,SBDF,lactate / urea Topical Cream [Atrac-Tain]
807011,SBDF,lactate / urea Topical Lotion [Atrac-Tain]
365742,SBDF,lactate / urea Topical Lotion [U-Lactin]
993260,SBDF,benzenesulfonic acid / hydrogen peroxide / lactate Topical Solution [Oxy Gard]
2700384,SBDF,citric acid / lactate / potassium bitartrate Vaginal Gel [Phexx]
2385351,SBDF,citric acid / lactate / potassium bitartrate Vaginal Gel [Phexxi]
875813,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal Low Calcium 1.5]
875812,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal Low Calcium 2.5]
875811,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal Low Calcium 4.25]
875809,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal PD-2/1.5]
875810,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal PD-2/2.5]
875808,SBDF,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Solution [Dianeal PD-2/4.25]
1100745,SBDF,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride Injectable Solution [Extraneal]
875817,SBDF,"glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium phosphate, monobasic Injectable Solution [Ionosol-MB]"
2648105,SCDFP,ammonium lactate Topical Cream
2648061,SCDFP,ammonium lactate Topical Lotion
2648582,SCDFP,lactic acid Topical Cream
2647644,SCDFP,lactic acid Topical Lotion
2648625,SCDFP,lactic acid Topical Solution
2647226,SCDFP,ammonium lactate / pramoxine hydrochloride Topical Cream
2645773,SCDFP,dodecylbenzenesulfonic acid / lactic acid Topical Solution
2649011,SCDFP,glycolate / lactic acid Topical Cream
2648832,SCDFP,heptanoic acid / lactic acid Topical Solution
2646128,SCDFP,hydrogen peroxide / lactic acid Topical Solution
2647454,SCDFP,hydrogen peroxide / lactic acid Topical Spray
2648463,SCDFP,iodine / lactic acid Topical Solution
2649101,SCDFP,lactic acid / salicylic acid Topical Gel
2645641,SCDFP,lactic acid / salicylic acid Topical Ointment
2648186,SCDFP,lactic acid / salicylic acid Topical Solution
2648472,SCDFP,lactic acid / urea Topical Cream
2646025,SCDFP,lactic acid / urea Topical Lotion
2645422,SCDFP,sodium lactate / urea Topical Lotion
2649546,SCDFP,benzenesulfonic acid / hydrogen peroxide / lactic acid Topical Solution
2646886,SCDFP,citric acid / lactic acid / potassium bitartrate Vaginal Gel
2645783,SCDFP,dodecylbenzenesulfonic acid / hydrogen peroxide / lactic acid Topical Solution
2648399,SCDFP,lactic acid / resorcinol / salicylic acid Topical Solution
2646618,SCDFP,calcium chloride / potassium chloride / sodium chloride / sodium lactate Injectable Solution
2646543,SCDFP,calcium chloride / potassium chloride / sodium chloride / sodium lactate Irrigation Solution
2646490,SCDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution
2647567,SCDFP,calcium chloride / glucose / potassium chloride / sodium chloride / sodium lactate Injectable Solution
2645778,SCDFP,calcium chloride / icodextrin / magnesium chloride / sodium chloride / sodium lactate Injectable Solution
2646535,SCDFP,glucose / magnesium chloride / monobasic potassium phosphate / potassium chloride / sodium chloride / sodium lactate Injectable Solution
2647956,SCDFP,"glucose / magnesium chloride / monobasic potassium phosphate / potassium chloride / sodium lactate / sodium phosphate, monobasic Injectable Solution"
2656911,SBDFP,ammonium lactate Topical Cream [Geri-Hydrolac]
2657412,SBDFP,ammonium lactate Topical Lotion [Amlactin]
2658900,SBDFP,ammonium lactate Topical Lotion [Geri-Hydrolac]
2655318,SBDFP,ammonium lactate Topical Lotion [Lac-Hydrin]
2654418,SBDFP,lactic acid Topical Cream [Lactinol]
2655590,SBDFP,lactic acid Topical Lotion [Lac-Hydrin]
2655139,SBDFP,lactic acid Topical Lotion [Lacticare]
2658979,SBDFP,lactic acid Topical Solution [4XLA Activator]
2657132,SBDFP,lactic acid Topical Solution [Dermaplex]
2658370,SBDFP,ammonium lactate / pramoxine hydrochloride Topical Cream [AmLactin AP]
2654809,SBDFP,dodecylbenzenesulfonic acid / lactic acid Topical Solution [Valiant Barrier]
2656896,SBDFP,heptanoic acid / lactic acid Topical Solution [Valiant Shield]
2656604,SBDFP,hydrogen peroxide / lactic acid Topical Solution [Pur-Oxy]
2655148,SBDFP,hydrogen peroxide / lactic acid Topical Spray [Astri-UC]
2656433,SBDFP,lactic acid / urea Topical Cream [Atrac-Tain]
2654839,SBDFP,lactic acid / urea Topical Lotion [Atrac-Tain]
2655330,SBDFP,lactic acid / urea Topical Lotion [U-Lactin]
2656538,SBDFP,benzenesulfonic acid / hydrogen peroxide / lactic acid Topical Solution [Oxy Gard]
2700385,SBDFP,citric acid / lactic acid / potassium bitartrate Vaginal Gel [Phexx]
2657403,SBDFP,citric acid / lactic acid / potassium bitartrate Vaginal Gel [Phexxi]
2656513,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal Low Calcium 1.5]
2654770,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal Low Calcium 2.5]
2658278,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal Low Calcium 4.25]
2657153,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal PD-2/1.5]
2658704,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal PD-2/2.5]
2658399,SBDFP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Solution [Dianeal PD-2/4.25]
2655344,SBDFP,calcium chloride / icodextrin / magnesium chloride / sodium chloride / sodium lactate Injectable Solution [Extraneal]
2655818,SBDFP,"glucose / magnesium chloride / monobasic potassium phosphate / potassium chloride / sodium lactate / sodium phosphate, monobasic Injectable Solution [Ionosol-MB]"
1162173,SCDG,lactate Topical Product
1160619,SCDG,dodecylbenzenesulfonic acid / lactate Topical Product
1157261,SCDG,glycolate / lactate Topical Product
1423471,SCDG,heptanoic acid / lactate Topical Product
1164030,SCDG,hydrogen peroxide / lactate Topical Product
1371986,SCDG,iodine / lactate Topical Product
1162168,SCDG,lactate / pramoxine Topical Product
1162164,SCDG,lactate / salicylic acid Topical Product
1162165,SCDG,lactate / urea Topical Product
1160027,SCDG,benzenesulfonic acid / hydrogen peroxide / lactate Topical Product
2385345,SCDG,citric acid / lactate / potassium bitartrate Vaginal Product
1252018,SCDG,dodecylbenzenesulfonic acid / hydrogen peroxide / lactate Topical Product
1162169,SCDG,lactate / resorcinol / salicylic acid Topical Product
1154438,SCDG,calcium chloride / lactate / potassium chloride / sodium chloride Injectable Product
1154439,SCDG,calcium chloride / lactate / potassium chloride / sodium chloride Irrigation Product
1154149,SCDG,calcium chloride / glucose / lactate / magnesium chloride / sodium chloride Intraperitoneal Product
1154150,SCDG,calcium chloride / glucose / lactate / potassium chloride / sodium chloride Injectable Product
1154444,SCDG,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride Injectable Product
1165804,SCDG,glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium chloride Injectable Product
1165805,SCDG,"glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium phosphate, monobasic Injectable Product"
1536548,SBDG,4XLA Activator Topical Product
1172843,SBDG,Amlactin Topical Product
1170662,SBDG,AmLactin AP Topical Product
1172177,SBDG,Astri-UC Topical Product
1172884,SBDG,Atrac-Tain Topical Product
1293602,SBDG,Dermaplex Topical Product
1166323,SBDG,Dianeal Low Calcium 1.5 Intraperitoneal Product
1166324,SBDG,Dianeal Low Calcium 2.5 Intraperitoneal Product
1166326,SBDG,Dianeal Low Calcium 4.25 Intraperitoneal Product
1166327,SBDG,Dianeal PD-2/1.5 Intraperitoneal Product
1166328,SBDG,Dianeal PD-2/2.5 Intraperitoneal Product
1166330,SBDG,Dianeal PD-2/4.25 Intraperitoneal Product
1293122,SBDG,Encore Topical Product
1173937,SBDG,Extraneal Injectable Product
1170512,SBDG,Geri-Hydrolac Topical Product
1174134,SBDG,Ionosol-MB Injectable Product
1174960,SBDG,Lac-Hydrin Topical Product
1174972,SBDG,Lacticare Topical Product
1174974,SBDG,Lactinol Topical Product
1185776,SBDG,Oxy Gard Topical Product
2700383,SBDG,Phexx Vaginal Product
2385352,SBDG,Phexxi Vaginal Product
1183569,SBDG,Pur-Oxy Topical Product
1187523,SBDG,U-Lactin Topical Product
1187145,SBDG,Valiant Barrier Topical Product
1423478,SBDG,Valiant Shield Topical Product
2660231,SCDGP,ammonium lactate Topical Product
2660366,SCDGP,lactic acid Topical Product
2660221,SCDGP,ammonium lactate / pramoxine hydrochloride Topical Product
2659656,SCDGP,dodecylbenzenesulfonic acid / lactic acid Topical Product
2659474,SCDGP,glycolate / lactic acid Topical Product
2661144,SCDGP,heptanoic acid / lactic acid Topical Product
2660127,SCDGP,hydrogen peroxide / lactic acid Topical Product
2660218,SCDGP,iodine / lactic acid Topical Product
2662888,SCDGP,lactic acid / salicylic acid Topical Product
2662091,SCDGP,lactic acid / urea Topical Product
2660098,SCDGP,sodium lactate / urea Topical Product
2662599,SCDGP,benzenesulfonic acid / hydrogen peroxide / lactic acid Topical Product
2661447,SCDGP,citric acid / lactic acid / potassium bitartrate Vaginal Product
2662833,SCDGP,dodecylbenzenesulfonic acid / hydrogen peroxide / lactic acid Topical Product
2660977,SCDGP,lactic acid / resorcinol / salicylic acid Topical Product
2662655,SCDGP,calcium chloride / potassium chloride / sodium chloride / sodium lactate Injectable Product
2661887,SCDGP,calcium chloride / potassium chloride / sodium chloride / sodium lactate Irrigation Product
2662106,SCDGP,calcium chloride / glucose / magnesium chloride / sodium chloride / sodium lactate Intraperitoneal Product
2661892,SCDGP,calcium chloride / glucose / potassium chloride / sodium chloride / sodium lactate Injectable Product
2661562,SCDGP,calcium chloride / icodextrin / magnesium chloride / sodium chloride / sodium lactate Injectable Product
2663297,SCDGP,glucose / magnesium chloride / monobasic potassium phosphate / potassium chloride / sodium chloride / sodium lactate Injectable Product
2660499,SCDGP,"glucose / magnesium chloride / monobasic potassium phosphate / potassium chloride / sodium lactate / sodium phosphate, monobasic Injectable Product"
1311660,SCD,ammonium lactate 50 MG/ML Topical Lotion
1041718,SCD,ammonium lactate 100 MG/ML Topical Cream
543460,SCD,ammonium lactate 120 MG/ML Topical Cream
197362,SCD,ammonium lactate 120 MG/ML Topical Lotion
977978,SCD,halobetasol propionate 0.0005 MG/MG Topical Ointment
1293118,SCD,lactate 26.4 MG/ML Topical Solution
1536544,SCD,lactic acid 25 MG/ML Topical Solution
311254,SCD,lactic acid 50 MG/ML Topical Lotion
1293598,SCD,lactic acid 50 MG/ML Topical Solution
248332,SCD,lactic acid 100 MG/ML Topical Cream
311249,SCD,lactic acid 100 MG/ML Topical Lotion
607229,SCD,lactic acid 120 MG/ML Topical Lotion
1293859,SCD,ammonium lactate 120 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream
1094064,SCD,dodecylbenzenesulfonic acid 16 MG/ML / lactic acid 25 MG/ML Topical Solution
1421080,SCD,dodecylbenzenesulfonic acid 16 MG/ML / lactic acid 95 MG/ML Topical Solution
259021,SCD,glycolate 120 MG/ML / lactic acid 60 MG/ML Topical Cream
1423474,SCD,heptanoic acid 3 MG/ML / lactic acid 14 MG/ML Topical Solution
